2016-12-20 16:39:19.477697

topic-folder:/home/ec2-user/data/topics/
cl-file:/home/ec2-user/git/tfidf/result-new/b2-1.txt
cl-floder:/home/ec2-user/data/lsaclass/
zipf:0.1
stype[0(tfidf)/1(tfidf2)/2(lsa)/3(lda)]:2
dtype[<0(diff*rand)/0(diff)/1(same)/>=2(diff*same)]:-10
output-floder:/home/ec2-user/git/userquery/result-new

三菱マテリアル株式会社

@/home/ec2-user/data/topics/4996 295
@/home/ec2-user/data/topics/3802 295
@/home/ec2-user/data/topics/1041 295
@/home/ec2-user/data/topics/4446 295
@/home/ec2-user/data/topics/4119 296
@/home/ec2-user/data/topics/4899 297
@/home/ec2-user/data/topics/3767 297
@/home/ec2-user/data/topics/3897 298
@/home/ec2-user/data/topics/4926 299
@/home/ec2-user/data/topics/3598 300
@/home/ec2-user/data/topics/4275 300
@/home/ec2-user/data/topics/4137 301
@/home/ec2-user/data/topics/1065 302
@/home/ec2-user/data/topics/4062 302
@/home/ec2-user/data/topics/2144 303
@/home/ec2-user/data/topics/4783 304
@/home/ec2-user/data/topics/4603 304
@/home/ec2-user/data/topics/3889 305
@/home/ec2-user/data/topics/3423 305
@/home/ec2-user/data/topics/1624 305
@/home/ec2-user/data/topics/4656 306
@/home/ec2-user/data/topics/4236 306
@/home/ec2-user/data/topics/4003 307
@/home/ec2-user/data/topics/1585 308
@/home/ec2-user/data/topics/4718 308
@/home/ec2-user/data/topics/1948 309
@/home/ec2-user/data/topics/4288 310
@/home/ec2-user/data/topics/4852 311
@/home/ec2-user/data/topics/4512 311
@/home/ec2-user/data/topics/4940 311
@/home/ec2-user/data/topics/1257 312
@/home/ec2-user/data/topics/4764 312
@/home/ec2-user/data/topics/4158 313
@/home/ec2-user/data/topics/1665 314
@/home/ec2-user/data/topics/4209 314
@/home/ec2-user/data/topics/3724 315
@/home/ec2-user/data/topics/1157 316
@/home/ec2-user/data/topics/2132 316
@/home/ec2-user/data/topics/1457 316
@/home/ec2-user/data/topics/4352 317
@/home/ec2-user/data/topics/4876 318
@/home/ec2-user/data/topics/1198 319
@/home/ec2-user/data/topics/1639 319
@/home/ec2-user/data/topics/4342 319
@/home/ec2-user/data/topics/2127 320
@/home/ec2-user/data/topics/1891 321
@/home/ec2-user/data/topics/4092 322
@/home/ec2-user/data/topics/4071 323
@/home/ec2-user/data/topics/4699 324
@/home/ec2-user/data/topics/4429 325
@/home/ec2-user/data/topics/4276 326
@/home/ec2-user/data/topics/1464 327
@/home/ec2-user/data/topics/1092 328
@/home/ec2-user/data/topics/4081 328
@/home/ec2-user/data/topics/4758 329
@/home/ec2-user/data/topics/4418 329
@/home/ec2-user/data/topics/4389 330
@/home/ec2-user/data/topics/1788 331
@/home/ec2-user/data/topics/1724 331
@/home/ec2-user/data/topics/4442 332
@/home/ec2-user/data/topics/2003 333
@/home/ec2-user/data/topics/3766 333
@/home/ec2-user/data/topics/4502 334
@/home/ec2-user/data/topics/4892 334
@/home/ec2-user/data/topics/2244 335
@/home/ec2-user/data/topics/4331 335
@/home/ec2-user/data/topics/1879 335
@/home/ec2-user/data/topics/1044 336
@/home/ec2-user/data/topics/3640 337
@/home/ec2-user/data/topics/1686 337
@/home/ec2-user/data/topics/1586 337
@/home/ec2-user/data/topics/4425 337
@/home/ec2-user/data/topics/3919 338
@/home/ec2-user/data/topics/1815 338
@/home/ec2-user/data/topics/4267 339
@/home/ec2-user/data/topics/3991 340
@/home/ec2-user/data/topics/4258 340
@/home/ec2-user/data/topics/4066 341
@/home/ec2-user/data/topics/4490 341
@/home/ec2-user/data/topics/4343 342
@/home/ec2-user/data/topics/1973 343
@/home/ec2-user/data/topics/4689 344
@/home/ec2-user/data/topics/4570 345
@/home/ec2-user/data/topics/3936 345
@/home/ec2-user/data/topics/4388 345
@/home/ec2-user/data/topics/3420 346
@/home/ec2-user/data/topics/1923 346
@/home/ec2-user/data/topics/3420 347
@/home/ec2-user/data/topics/1399 347
@/home/ec2-user/data/topics/4321 347
@/home/ec2-user/data/topics/4182 347
@/home/ec2-user/data/topics/4097 347
@/home/ec2-user/data/topics/4398 348
@/home/ec2-user/data/topics/4083 349
@/home/ec2-user/data/topics/4339 349
@/home/ec2-user/data/topics/4644 349
@/home/ec2-user/data/topics/3377 350
@/home/ec2-user/data/topics/1053 350
@/home/ec2-user/data/topics/4725 350
@/home/ec2-user/data/topics/4486 351
@/home/ec2-user/data/topics/4093 352
@/home/ec2-user/data/topics/1713 353
@/home/ec2-user/data/topics/1061 353
@/home/ec2-user/data/topics/4204 353
@/home/ec2-user/data/topics/3483 354
@/home/ec2-user/data/topics/4393 354
@/home/ec2-user/data/topics/2223 355
@/home/ec2-user/data/topics/1876 355
@/home/ec2-user/data/topics/4981 355
@/home/ec2-user/data/topics/1796 355
@/home/ec2-user/data/topics/4749 355
@/home/ec2-user/data/topics/3665 356
@/home/ec2-user/data/topics/2041 356
@/home/ec2-user/data/topics/3616 357
@/home/ec2-user/data/topics/4120 357
@/home/ec2-user/data/topics/3729 358
@/home/ec2-user/data/topics/2223 359
@/home/ec2-user/data/topics/4824 359
@/home/ec2-user/data/topics/2022 360
@/home/ec2-user/data/topics/2010 361
